model,p2_id,item_id,arm,kind,value
qwen35-9b,g24p2_072,g24p2_072_minus,minus,exclude_post,0.006588734403336147
qwen35-9b,g24p2_072,g24p2_072_minus,minus,strong_exclude_post,10.512118382459239
qwen35-9b,g24p2_072,g24p2_072_minus,minus,counterfactual_delete_post,7.747415771202578
qwen35-9b,g24p2_073,g24p2_073_plus,plus,base,0.04592550280423359
qwen35-9b,g24p2_073,g24p2_073_plus,plus,admit_post,0.2742522960536879
qwen35-9b,g24p2_073,g24p2_073_plus,plus,exclude_post,0.5433927013193807
qwen35-9b,g24p2_073,g24p2_073_plus,plus,strong_exclude_post,0.2987181062420363
qwen35-9b,g24p2_073,g24p2_073_plus,plus,counterfactual_delete_post,0.13715270576552546
qwen35-9b,g24p2_073,g24p2_073_minus,minus,admit_post,0.22127041374124856
qwen35-9b,g24p2_073,g24p2_073_minus,minus,exclude_post,0.0028233873248039616
qwen35-9b,g24p2_073,g24p2_073_minus,minus,strong_exclude_post,0.26378562839030134
qwen35-9b,g24p2_073,g24p2_073_minus,minus,counterfactual_delete_post,0.18705153260676843
qwen35-9b,g24p2_074,g24p2_074_plus,plus,base,11.210133240449018
qwen35-9b,g24p2_074,g24p2_074_plus,plus,admit_post,98.98608067678707
qwen35-9b,g24p2_074,g24p2_074_plus,plus,exclude_post,98.1819534108471
qwen35-9b,g24p2_074,g24p2_074_plus,plus,strong_exclude_post,97.21389301938856
qwen35-9b,g24p2_074,g24p2_074_plus,plus,counterfactual_delete_post,25.029115984972965
qwen35-9b,g24p2_074,g24p2_074_minus,minus,admit_post,8.383383523734663
qwen35-9b,g24p2_074,g24p2_074_minus,minus,exclude_post,0.009210301174781483
qwen35-9b,g24p2_074,g24p2_074_minus,minus,strong_exclude_post,15.128842372117115
qwen35-9b,g24p2_074,g24p2_074_minus,minus,counterfactual_delete_post,51.09943990594554
qwen35-9b,g24p2_075,g24p2_075_plus,plus,base,99.49722012797953
qwen35-9b,g24p2_075,g24p2_075_plus,plus,admit_post,98.56491626771594
qwen35-9b,g24p2_075,g24p2_075_plus,plus,exclude_post,29.974860528071115
qwen35-9b,g24p2_075,g24p2_075_plus,plus,strong_exclude_post,98.85675803353696
qwen35-9b,g24p2_075,g24p2_075_plus,plus,counterfactual_delete_post,98.4994000098255
qwen35-9b,g24p2_075,g24p2_075_minus,minus,admit_post,3.430893266737681
qwen35-9b,g24p2_075,g24p2_075_minus,minus,exclude_post,21.259573184945598
qwen35-9b,g24p2_075,g24p2_075_minus,minus,strong_exclude_post,11.394914953379478
qwen35-9b,g24p2_075,g24p2_075_minus,minus,counterfactual_delete_post,19.867565142158607
qwen35-9b,g24p2_076,g24p2_076_plus,plus,base,95.29804564758528
qwen35-9b,g24p2_076,g24p2_076_plus,plus,admit_post,98.72735653224798
qwen35-9b,g24p2_076,g24p2_076_plus,plus,exclude_post,42.90210200353574
qwen35-9b,g24p2_076,g24p2_076_plus,plus,strong_exclude_post,34.98283645512676
qwen35-9b,g24p2_076,g24p2_076_plus,plus,counterfactual_delete_post,98.01969659654657
qwen35-9b,g24p2_076,g24p2_076_minus,minus,admit_post,30.523034224223277
qwen35-9b,g24p2_076,g24p2_076_minus,minus,exclude_post,28.58753609957277
qwen35-9b,g24p2_076,g24p2_076_minus,minus,strong_exclude_post,40.96513351608636
qwen35-9b,g24p2_076,g24p2_076_minus,minus,counterfactual_delete_post,68.34075761881986
qwen35-9b,g24p2_077,g24p2_077_plus,plus,base,8.340494858982062
qwen35-9b,g24p2_077,g24p2_077_plus,plus,admit_post,97.04093169312021
qwen35-9b,g24p2_077,g24p2_077_plus,plus,exclude_post,84.89070509566112
qwen35-9b,g24p2_077,g24p2_077_plus,plus,strong_exclude_post,36.6086420211035
qwen35-9b,g24p2_077,g24p2_077_plus,plus,counterfactual_delete_post,31.090362659787072
qwen35-9b,g24p2_077,g24p2_077_minus,minus,admit_post,2.064847992265512
qwen35-9b,g24p2_077,g24p2_077_minus,minus,exclude_post,16.710967801941162
qwen35-9b,g24p2_077,g24p2_077_minus,minus,strong_exclude_post,3.965798649352261
qwen35-9b,g24p2_077,g24p2_077_minus,minus,counterfactual_delete_post,55.53874350512892
qwen35-9b,g24p2_079,g24p2_079_plus,plus,base,27.069487155300703
qwen35-9b,g24p2_079,g24p2_079_plus,plus,admit_post,97.37421806946642
qwen35-9b,g24p2_079,g24p2_079_plus,plus,exclude_post,87.32656624881061
qwen35-9b,g24p2_079,g24p2_079_plus,plus,strong_exclude_post,31.896431019988015
qwen35-9b,g24p2_079,g24p2_079_plus,plus,counterfactual_delete_post,98.74782737506843
qwen35-9b,g24p2_079,g24p2_079_minus,minus,admit_post,87.79316570824093
qwen35-9b,g24p2_079,g24p2_079_minus,minus,exclude_post,34.54122595595148
qwen35-9b,g24p2_079,g24p2_079_minus,minus,strong_exclude_post,39.610763818556215
qwen35-9b,g24p2_079,g24p2_079_minus,minus,counterfactual_delete_post,5.472299647577781
qwen35-9b,g24p2_081,g24p2_081_plus,plus,base,19.205686235751706
qwen35-9b,g24p2_081,g24p2_081_plus,plus,admit_post,99.15132634763835
qwen35-9b,g24p2_081,g24p2_081_plus,plus,exclude_post,35.09545552441885
qwen35-9b,g24p2_081,g24p2_081_plus,plus,strong_exclude_post,2.9465993230179865
qwen35-9b,g24p2_081,g24p2_081_plus,plus,counterfactual_delete_post,3.2967912736950473
qwen35-9b,g24p2_081,g24p2_081_minus,minus,admit_post,1.6682822901639527
qwen35-9b,g24p2_081,g24p2_081_minus,minus,exclude_post,4.573758157483571
qwen35-9b,g24p2_081,g24p2_081_minus,minus,strong_exclude_post,30.598518845056578
qwen35-9b,g24p2_081,g24p2_081_minus,minus,counterfactual_delete_post,3.127224059366999
qwen35-9b,g24p2_082,g24p2_082_plus,plus,base,0.5513658768342801
qwen35-9b,g24p2_082,g24p2_082_plus,plus,admit_post,99.21324978157242
qwen35-9b,g24p2_082,g24p2_082_plus,plus,exclude_post,97.29980119623221
qwen35-9b,g24p2_082,g24p2_082_plus,plus,strong_exclude_post,97.35479497287284
qwen35-9b,g24p2_082,g24p2_082_plus,plus,counterfactual_delete_post,97.606394049068
qwen35-9b,g24p2_082,g24p2_082_minus,minus,admit_post,59.326093308902124
qwen35-9b,g24p2_082,g24p2_082_minus,minus,exclude_post,3.792624416322397
qwen35-9b,g24p2_082,g24p2_082_minus,minus,strong_exclude_post,4.22910904409385
qwen35-9b,g24p2_082,g24p2_082_minus,minus,counterfactual_delete_post,3.1816227530215913
qwen35-9b,g24p2_083,g24p2_083_plus,plus,base,0.6736694973204731
qwen35-9b,g24p2_083,g24p2_083_plus,plus,admit_post,96.64981628747404
qwen35-9b,g24p2_083,g24p2_083_plus,plus,exclude_post,97.1776861090348
qwen35-9b,g24p2_083,g24p2_083_plus,plus,strong_exclude_post,96.85257753742393
qwen35-9b,g24p2_083,g24p2_083_plus,plus,counterfactual_delete_post,33.38944007040928
qwen35-9b,g24p2_083,g24p2_083_minus,minus,admit_post,96.35320472470124
qwen35-9b,g24p2_083,g24p2_083_minus,minus,exclude_post,91.08373321213097
qwen35-9b,g24p2_083,g24p2_083_minus,minus,strong_exclude_post,14.980381320549789
qwen35-9b,g24p2_083,g24p2_083_minus,minus,counterfactual_delete_post,35.0603649531966
qwen35-9b,g24p2_084,g24p2_084_plus,plus,base,21.118419536314995
qwen35-9b,g24p2_084,g24p2_084_plus,plus,admit_post,98.55976896938579
qwen35-9b,g24p2_084,g24p2_084_plus,plus,exclude_post,98.32205805434157
qwen35-9b,g24p2_084,g24p2_084_plus,plus,strong_exclude_post,97.08970526639064
qwen35-9b,g24p2_084,g24p2_084_plus,plus,counterfactual_delete_post,98.67511093196335
qwen35-9b,g24p2_084,g24p2_084_minus,minus,admit_post,45.595313685434554
qwen35-9b,g24p2_084,g24p2_084_minus,minus,exclude_post,5.112547668272747
qwen35-9b,g24p2_084,g24p2_084_minus,minus,strong_exclude_post,98.68831181812213
qwen35-9b,g24p2_084,g24p2_084_minus,minus,counterfactual_delete_post,9.248721177730406
qwen35-9b,g24p2_085,g24p2_085_plus,plus,base,2.7324671585048903
qwen35-9b,g24p2_085,g24p2_085_plus,plus,admit_post,98.85229610396954
qwen35-9b,g24p2_085,g24p2_085_plus,plus,exclude_post,3.745914251943891
qwen35-9b,g24p2_085,g24p2_085_plus,plus,strong_exclude_post,49.42288573420863
qwen35-9b,g24p2_085,g24p2_085_plus,plus,counterfactual_delete_post,99.9148304388744
qwen35-9b,g24p2_085,g24p2_085_minus,minus,admit_post,35.217465236232954
qwen35-9b,g24p2_085,g24p2_085_minus,minus,exclude_post,17.99311566243126
qwen35-9b,g24p2_085,g24p2_085_minus,minus,strong_exclude_post,35.468829948322906
qwen35-9b,g24p2_085,g24p2_085_minus,minus,counterfactual_delete_post,18.355211035197836
qwen35-9b,g24p2_087,g24p2_087_plus,plus,base,4.649718448593264
qwen35-9b,g24p2_087,g24p2_087_plus,plus,admit_post,98.69788464942481
qwen35-9b,g24p2_087,g24p2_087_plus,plus,exclude_post,15.53210086376337
qwen35-9b,g24p2_087,g24p2_087_plus,plus,strong_exclude_post,65.65561956185712
qwen35-9b,g24p2_087,g24p2_087_plus,plus,counterfactual_delete_post,95.39454423862361
qwen35-9b,g24p2_087,g24p2_087_minus,minus,admit_post,0.03220139403682016
qwen35-9b,g24p2_087,g24p2_087_minus,minus,exclude_post,0.033800633916496216
qwen35-9b,g24p2_087,g24p2_087_minus,minus,strong_exclude_post,4.966707942718844
qwen35-9b,g24p2_087,g24p2_087_minus,minus,counterfactual_delete_post,85.99070840480195
qwen35-9b,g24p2_088,g24p2_088_plus,plus,base,0.18885395347875514
qwen35-9b,g24p2_088,g24p2_088_plus,plus,admit_post,97.61977032364275
qwen35-9b,g24p2_088,g24p2_088_plus,plus,exclude_post,33.42182078530428
qwen35-9b,g24p2_088,g24p2_088_plus,plus,strong_exclude_post,18.998140988834837
qwen35-9b,g24p2_088,g24p2_088_plus,plus,counterfactual_delete_post,98.0584168479248
qwen35-9b,g24p2_088,g24p2_088_minus,minus,admit_post,7.9470999127195325
qwen35-9b,g24p2_088,g24p2_088_minus,minus,exclude_post,37.402564868462804
qwen35-9b,g24p2_088,g24p2_088_minus,minus,strong_exclude_post,17.29888508246631
qwen35-9b,g24p2_088,g24p2_088_minus,minus,counterfactual_delete_post,38.925045685806225
qwen35-9b,g24p2_089,g24p2_089_plus,plus,base,3.345637712458171
qwen35-9b,g24p2_089,g24p2_089_plus,plus,admit_post,98.63255551134296
qwen35-9b,g24p2_089,g24p2_089_plus,plus,exclude_post,98.0797450271286
qwen35-9b,g24p2_089,g24p2_089_plus,plus,strong_exclude_post,98.48250237960931
qwen35-9b,g24p2_089,g24p2_089_plus,plus,counterfactual_delete_post,10.381355972484057
qwen35-9b,g24p2_089,g24p2_089_minus,minus,admit_post,97.11539071196692
qwen35-9b,g24p2_089,g24p2_089_minus,minus,exclude_post,25.33279957960854
qwen35-9b,g24p2_089,g24p2_089_minus,minus,strong_exclude_post,20.48407129987691
qwen35-9b,g24p2_089,g24p2_089_minus,minus,counterfactual_delete_post,6.95520592628765
qwen35-9b,g24p2_091,g24p2_091_plus,plus,base,4.673578770846578
qwen35-9b,g24p2_091,g24p2_091_plus,plus,admit_post,99.5225803593953
qwen35-9b,g24p2_091,g24p2_091_plus,plus,exclude_post,5.82490946735877
qwen35-9b,g24p2_091,g24p2_091_plus,plus,strong_exclude_post,0.7008039216831808
qwen35-9b,g24p2_091,g24p2_091_plus,plus,counterfactual_delete_post,13.741460567753258
qwen35-9b,g24p2_091,g24p2_091_minus,minus,admit_post,12.586304603200157
qwen35-9b,g24p2_091,g24p2_091_minus,minus,exclude_post,29.88898658937024
qwen35-9b,g24p2_091,g24p2_091_minus,minus,strong_exclude_post,3.819207894221136
qwen35-9b,g24p2_091,g24p2_091_minus,minus,counterfactual_delete_post,30.583443373255086
qwen35-9b,g24p2_092,g24p2_092_plus,plus,base,15.766406042771482
qwen35-9b,g24p2_092,g24p2_092_plus,plus,admit_post,99.19068259243501
qwen35-9b,g24p2_092,g24p2_092_plus,plus,exclude_post,97.53370819183392
qwen35-9b,g24p2_092,g24p2_092_plus,plus,strong_exclude_post,27.13648915169882
qwen35-9b,g24p2_092,g24p2_092_plus,plus,counterfactual_delete_post,21.799172340387944
qwen35-9b,g24p2_092,g24p2_092_minus,minus,admit_post,6.678739306596598
qwen35-9b,g24p2_092,g24p2_092_minus,minus,exclude_post,5.232972494375973
qwen35-9b,g24p2_092,g24p2_092_minus,minus,strong_exclude_post,8.820848890200283
qwen35-9b,g24p2_092,g24p2_092_minus,minus,counterfactual_delete_post,89.58517406635954
qwen35-9b,g24p2_093,g24p2_093_plus,plus,base,22.954351814252156
qwen35-9b,g24p2_093,g24p2_093_plus,plus,admit_post,97.7733157631517
qwen35-9b,g24p2_093,g24p2_093_plus,plus,exclude_post,97.76255712336933
qwen35-9b,g24p2_093,g24p2_093_plus,plus,strong_exclude_post,97.8573768751171
qwen35-9b,g24p2_093,g24p2_093_plus,plus,counterfactual_delete_post,96.4381375168547
qwen35-9b,g24p2_093,g24p2_093_minus,minus,admit_post,5.170620665236002
qwen35-9b,g24p2_093,g24p2_093_minus,minus,exclude_post,14.520645506888204
qwen35-9b,g24p2_093,g24p2_093_minus,minus,strong_exclude_post,26.450826888547542
qwen35-9b,g24p2_093,g24p2_093_minus,minus,counterfactual_delete_post,12.915244433958712
qwen35-9b,g24p2_094,g24p2_094_plus,plus,base,99.21431363195532
qwen35-9b,g24p2_094,g24p2_094_plus,plus,admit_post,99.6317967950227
qwen35-9b,g24p2_094,g24p2_094_plus,plus,exclude_post,29.01960396405209
qwen35-9b,g24p2_094,g24p2_094_plus,plus,strong_exclude_post,98.48707511070467
qwen35-9b,g24p2_094,g24p2_094_plus,plus,counterfactual_delete_post,99.91322191996338
qwen35-9b,g24p2_094,g24p2_094_minus,minus,admit_post,98.00230863417718
qwen35-9b,g24p2_094,g24p2_094_minus,minus,exclude_post,98.16004092228347
qwen35-9b,g24p2_094,g24p2_094_minus,minus,strong_exclude_post,97.53936010859891
qwen35-9b,g24p2_094,g24p2_094_minus,minus,counterfactual_delete_post,98.88811320954454
qwen35-9b,g24p2_096,g24p2_096_plus,plus,base,21.096912142483173
qwen35-9b,g24p2_096,g24p2_096_plus,plus,admit_post,98.66669858398588
qwen35-9b,g24p2_096,g24p2_096_plus,plus,exclude_post,10.260893025942224
qwen35-9b,g24p2_096,g24p2_096_plus,plus,strong_exclude_post,32.333745271298575
qwen35-9b,g24p2_096,g24p2_096_plus,plus,counterfactual_delete_post,3.161496618815791
qwen35-9b,g24p2_096,g24p2_096_minus,minus,admit_post,13.531372049170116
qwen35-9b,g24p2_096,g24p2_096_minus,minus,exclude_post,13.770273958654403
qwen35-9b,g24p2_096,g24p2_096_minus,minus,strong_exclude_post,7.706523210259001
qwen35-9b,g24p2_096,g24p2_096_minus,minus,counterfactual_delete_post,13.877500322495646
qwen35-9b,g24p2_098,g24p2_098_plus,plus,base,97.93179844781315
qwen35-9b,g24p2_098,g24p2_098_plus,plus,admit_post,98.56172105840679
qwen35-9b,g24p2_098,g24p2_098_plus,plus,exclude_post,27.23471289616945
qwen35-9b,g24p2_098,g24p2_098_plus,plus,strong_exclude_post,39.50301688155087
qwen35-9b,g24p2_098,g24p2_098_plus,plus,counterfactual_delete_post,89.06749383046207
qwen35-9b,g24p2_098,g24p2_098_minus,minus,admit_post,1.3787239700825742
qwen35-9b,g24p2_098,g24p2_098_minus,minus,exclude_post,3.0555096884449267
qwen35-9b,g24p2_098,g24p2_098_minus,minus,strong_exclude_post,35.98102307466327
qwen35-9b,g24p2_098,g24p2_098_minus,minus,counterfactual_delete_post,1.2359529820880544
qwen35-9b,g24p2_099,g24p2_099_plus,plus,base,0.001531913497629432
qwen35-9b,g24p2_099,g24p2_099_plus,plus,admit_post,4.124170099597894
qwen35-9b,g24p2_099,g24p2_099_plus,plus,exclude_post,2.678895905773335
qwen35-9b,g24p2_099,g24p2_099_plus,plus,strong_exclude_post,0.20517747321053945
qwen35-9b,g24p2_099,g24p2_099_plus,plus,counterfactual_delete_post,0.5237680034326538
qwen35-9b,g24p2_099,g24p2_099_minus,minus,admit_post,0.001999007765894433
qwen35-9b,g24p2_099,g24p2_099_minus,minus,exclude_post,2.6266131500193817
qwen35-9b,g24p2_099,g24p2_099_minus,minus,strong_exclude_post,0.006280482136236252
qwen35-9b,g24p2_099,g24p2_099_minus,minus,counterfactual_delete_post,0.26818795581313665
qwen35-9b,g24p2_101,g24p2_101_plus,plus,base,99.0519257558264
qwen35-9b,g24p2_101,g24p2_101_plus,plus,admit_post,98.71734723019223
qwen35-9b,g24p2_101,g24p2_101_plus,plus,exclude_post,29.358717787583902
qwen35-9b,g24p2_101,g24p2_101_plus,plus,strong_exclude_post,40.77281653059239
qwen35-9b,g24p2_101,g24p2_101_plus,plus,counterfactual_delete_post,99.95137774127467
qwen35-9b,g24p2_101,g24p2_101_minus,minus,admit_post,0.28841553654478863
qwen35-9b,g24p2_101,g24p2_101_minus,minus,exclude_post,5.224935119177218
qwen35-9b,g24p2_101,g24p2_101_minus,minus,strong_exclude_post,39.7164693461049
qwen35-9b,g24p2_101,g24p2_101_minus,minus,counterfactual_delete_post,17.473256449268554
qwen35-9b,g24p2_102,g24p2_102_plus,plus,base,0.07972259433983231
qwen35-9b,g24p2_102,g24p2_102_plus,plus,admit_post,0.04300309025638818
qwen35-9b,g24p2_102,g24p2_102_plus,plus,exclude_post,97.79531045237424
qwen35-9b,g24p2_102,g24p2_102_plus,plus,strong_exclude_post,44.97222127793688
qwen35-9b,g24p2_102,g24p2_102_plus,plus,counterfactual_delete_post,6.167484397556202
qwen35-9b,g24p2_102,g24p2_102_minus,minus,admit_post,0.23435782563597896
qwen35-9b,g24p2_102,g24p2_102_minus,minus,exclude_post,0.02298135085393021
qwen35-9b,g24p2_102,g24p2_102_minus,minus,strong_exclude_post,5.301520101949402
qwen35-9b,g24p2_102,g24p2_102_minus,minus,counterfactual_delete_post,9.294545962744849
qwen35-9b,g24p2_103,g24p2_103_plus,plus,base,23.72478238091403
qwen35-9b,g24p2_103,g24p2_103_plus,plus,admit_post,99.04110632149846
qwen35-9b,g24p2_103,g24p2_103_plus,plus,exclude_post,98.52571359914762
qwen35-9b,g24p2_103,g24p2_103_plus,plus,strong_exclude_post,48.217905169875124
qwen35-9b,g24p2_103,g24p2_103_plus,plus,counterfactual_delete_post,96.68859034861845
qwen35-9b,g24p2_103,g24p2_103_minus,minus,admit_post,0.006263526436455557
qwen35-9b,g24p2_103,g24p2_103_minus,minus,exclude_post,7.099109381531789
qwen35-9b,g24p2_103,g24p2_103_minus,minus,strong_exclude_post,14.652607925991052
qwen35-9b,g24p2_103,g24p2_103_minus,minus,counterfactual_delete_post,1.1472074136136579
qwen35-9b,g24p2_104,g24p2_104_plus,plus,base,1.7082954220460311
qwen35-9b,g24p2_104,g24p2_104_plus,plus,admit_post,97.81374944135402
qwen35-9b,g24p2_104,g24p2_104_plus,plus,exclude_post,11.410608212657316
qwen35-9b,g24p2_104,g24p2_104_plus,plus,strong_exclude_post,1.6159169145667818
qwen35-9b,g24p2_104,g24p2_104_plus,plus,counterfactual_delete_post,3.344483027052713
qwen35-9b,g24p2_104,g24p2_104_minus,minus,admit_post,0.003957471329224993
qwen35-9b,g24p2_104,g24p2_104_minus,minus,exclude_post,0.010467113836057555
qwen35-9b,g24p2_104,g24p2_104_minus,minus,strong_exclude_post,13.537712155829754
qwen35-9b,g24p2_104,g24p2_104_minus,minus,counterfactual_delete_post,0.9182823383300006
qwen35-9b,g24p2_105,g24p2_105_plus,plus,base,65.31131822660515
qwen35-9b,g24p2_105,g24p2_105_plus,plus,admit_post,14.732089788602728
qwen35-9b,g24p2_105,g24p2_105_plus,plus,exclude_post,45.61432813231914
qwen35-9b,g24p2_105,g24p2_105_plus,plus,strong_exclude_post,36.65529273025486
qwen35-9b,g24p2_105,g24p2_105_plus,plus,counterfactual_delete_post,22.892788553987426
qwen35-9b,g24p2_105,g24p2_105_minus,minus,admit_post,92.18542338843933
qwen35-9b,g24p2_105,g24p2_105_minus,minus,exclude_post,0.10034686751955933
qwen35-9b,g24p2_105,g24p2_105_minus,minus,strong_exclude_post,32.440316757968816
qwen35-9b,g24p2_105,g24p2_105_minus,minus,counterfactual_delete_post,67.23523460030066
qwen35-9b,g24p2_107,g24p2_107_plus,plus,base,91.08983948206452
qwen35-9b,g24p2_107,g24p2_107_plus,plus,admit_post,98.07905938728194
qwen35-9b,g24p2_107,g24p2_107_plus,plus,exclude_post,6.76929788965742
qwen35-9b,g24p2_107,g24p2_107_plus,plus,strong_exclude_post,46.394119665204535
qwen35-9b,g24p2_107,g24p2_107_plus,plus,counterfactual_delete_post,97.39087819085651
qwen35-9b,g24p2_107,g24p2_107_minus,minus,admit_post,8.611041395998889
qwen35-9b,g24p2_107,g24p2_107_minus,minus,exclude_post,30.8570146941231
qwen35-9b,g24p2_107,g24p2_107_minus,minus,strong_exclude_post,17.58453299233969
qwen35-9b,g24p2_107,g24p2_107_minus,minus,counterfactual_delete_post,21.960387035652307
qwen35-9b,g24p2_108,g24p2_108_plus,plus,base,93.4205316594781
qwen35-9b,g24p2_108,g24p2_108_plus,plus,admit_post,98.31196716862551
qwen35-9b,g24p2_108,g24p2_108_plus,plus,exclude_post,97.7548478354157
qwen35-9b,g24p2_108,g24p2_108_plus,plus,strong_exclude_post,89.64772950195652
qwen35-9b,g24p2_108,g24p2_108_plus,plus,counterfactual_delete_post,95.88260552767318
qwen35-9b,g24p2_108,g24p2_108_minus,minus,admit_post,21.735027489184354
qwen35-9b,g24p2_108,g24p2_108_minus,minus,exclude_post,20.728522763432373
qwen35-9b,g24p2_108,g24p2_108_minus,minus,strong_exclude_post,67.65445022369758
qwen35-9b,g24p2_108,g24p2_108_minus,minus,counterfactual_delete_post,85.15666645524252
qwen35-9b,g24p2_110,g24p2_110_plus,plus,base,99.84331011944354
qwen35-9b,g24p2_110,g24p2_110_plus,plus,admit_post,99.31674469472995
qwen35-9b,g24p2_110,g24p2_110_plus,plus,exclude_post,94.33712250464977
qwen35-9b,g24p2_110,g24p2_110_plus,plus,strong_exclude_post,99.00413573156601
qwen35-9b,g24p2_110,g24p2_110_plus,plus,counterfactual_delete_post,97.47760234285508
qwen35-9b,g24p2_110,g24p2_110_minus,minus,admit_post,94.6435808795121
qwen35-9b,g24p2_110,g24p2_110_minus,minus,exclude_post,91.94620400143805
qwen35-9b,g24p2_110,g24p2_110_minus,minus,strong_exclude_post,98.60009222016889
qwen35-9b,g24p2_110,g24p2_110_minus,minus,counterfactual_delete_post,90.17136803389793
qwen35-9b,g24p2_111,g24p2_111_plus,plus,base,1.1855066273856336
